CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
637,Germany,Female,39,3,181130.5,1,1,0,115509.53,1
527,Spain,Male,33,1,75246.63,1,0,1,54644.97,1
740,Germany,Male,19,2,290.92,1,0,0,94432.1,0
698,Germany,Female,22,5,94936.13,3,0,1,174793.35,0
357,Germany,Female,35,9,184441.38,3,1,0,81481.23,0
670,Germany,Female,20,8,37506.04,1,0,0,77075.88,1
662,France,Female,44,7,126200.51,3,0,1,94762.44,1
596,Spain,Male,71,9,53080.37,2,1,1,29093.64,0
672,Germany,Female,34,10,18656.03,3,0,1,83595.93,0
821,Spain,Male,33,8,154363.0,1,1,0,11311.05,1
820,Spain,Male,23,3,237991.91,1,0,1,105645.46,1
792,Spain,Male,68,3,77676.05,4,1,1,171108.81,1
604,Germany,Female,24,8,145161.45,4,0,0,114893.89,1
677,France,Male,67,7,238400.84,1,1,0,125467.78,1
403,Germany,Male,31,1,162620.84,2,0,1,15807.04,1
598,Spain,Female,55,7,168278.33,4,0,1,173307.85,1
588,Spain,Female,57,0,44732.13,1,1,0,83150.68,1
578,France,Female,32,8,123152.42,4,0,0,195222.01,1
416,Germany,Male,64,8,91770.69,4,0,1,32888.42,0
400,Spain,Female,64,7,117739.21,1,1,0,189487.66,1
446,France,Male,65,10,200206.64,3,1,0,130515.27,1
441,Spain,Male,50,4,115174.75,2,0,1,19944.66,0
844,France,Female,60,4,15712.67,3,1,1,194622.82,0
613,France,Male,44,2,226385.42,1,0,1,12635.88,0
767,Germany,Male,46,4,136203.97,1,1,0,148833.03,1
640,Spain,Male,74,3,231123.59,2,1,1,179010.69,1
445,Germany,Male,54,0,143088.63,1,1,0,43404.2,1
437,Spain,Female,22,8,17409.08,4,1,0,75237.87,0
427,Germany,Male,46,9,138217.35,2,0,0,116633.57,1
637,Spain,Female,49,3,143934.73,3,1,0,139163.76,1
469,Germany,Male,70,2,53584.97,2,0,1,175656.41,1
651,France,Male,23,5,117757.27,3,0,0,154603.39,1
840,Spain,Female,19,0,114860.38,1,0,1,79032.92,1
749,Spain,Male,23,4,155719.04,3,0,0,166126.76,1
801,France,Male,63,6,64903.52,3,0,0,193554.58,1
849,Germany,Male,60,1,145437.1,3,1,1,53127.37,1
514,Spain,Male,21,9,60238.01,2,1,1,24078.16,1
531,Spain,Male,73,8,111611.32,4,0,1,91057.75,1
818,Germany,Male,46,5,30676.42,3,0,1,177465.45,0
747,France,Female,42,1,9325.14,2,1,1,38555.39,0
572,Germany,Female,26,7,80146.83,2,0,1,178301.66,0
660,Germany,Female,73,7,68642.94,4,1,0,198520.47,1
781,Germany,Male,20,0,101733.98,2,0,1,20260.42,1
815,Spain,Male,43,0,240495.66,1,1,0,104098.71,1
356,France,Male,65,0,130557.32,1,1,0,72488.24,1
679,France,Female,60,3,138294.18,1,0,1,84799.17,1
612,Germany,Male,44,3,235400.26,4,1,0,95810.6,1
510,Spain,Female,53,7,230286.78,2,0,0,150543.75,1
500,Germany,Male,49,0,221027.99,1,1,1,122346.94,1
434,Spain,Male,18,9,24498.69,3,1,1,192628.21,0
496,Spain,Male,74,2,158574.35,2,0,0,73225.27,1
461,Spain,Female,70,10,202024.75,1,1,1,112885.78,1
730,Spain,Male,71,0,208893.67,2,1,1,164532.42,1
752,France,Female,33,8,144476.79,1,0,0,80875.4,1
385,Spain,Male,68,9,4373.89,3,1,1,98406.85,1
634,Spain,Male,65,8,243428.23,2,0,1,140145.17,1
537,Germany,Female,28,6,118049.18,1,0,1,173541.4,1
431,Germany,Male,43,7,98398.97,1,1,0,88979.48,1
351,France,Male,57,0,98737.18,3,0,0,111070.59,1
734,Germany,Male,72,4,106037.72,3,1,1,195273.23,1
652,Spain,Male,18,1,60545.18,1,1,1,18069.14,0
546,Germany,Female,43,0,81833.41,1,0,1,95163.46,0
753,France,Female,45,2,246339.4,4,1,0,130836.55,1
360,Germany,Male,70,6,92042.0,4,1,0,11601.22,1
583,Germany,Male,75,0,131681.25,2,1,1,123389.44,1
735,France,Female,26,10,212073.57,2,0,1,20677.99,1
544,France,Male,61,1,131856.95,4,0,0,172936.1,1
820,Spain,Female,39,1,81113.36,1,1,1,163346.36,0
468,Germany,Male,25,3,130937.74,3,0,1,16128.48,1
745,Spain,Female,75,2,28521.58,2,1,0,19272.76,1
369,Germany,Female,66,2,32501.74,1,1,1,153186.65,1
610,Germany,Female,59,9,173526.88,3,0,1,80213.53,1
642,Spain,Female,44,4,229365.16,3,0,0,119254.9,1
771,Germany,Male,56,2,181419.53,1,0,1,61362.37,1
605,Germany,Male,36,10,18653.31,1,1,0,42864.09,1
571,Germany,Female,42,6,100723.9,2,0,0,66254.65,1
742,France,Female,55,4,638.4,4,1,0,56875.6,1
575,Spain,Female,38,3,127801.69,1,1,1,95178.41,1
402,France,Female,41,2,48301.12,4,1,1,151868.47,1
777,Spain,Male,41,3,217036.66,2,0,1,115284.59,0
704,Spain,Female,36,1,26083.76,4,0,1,125743.88,1
849,Germany,Female,67,0,358.35,4,0,0,99314.93,1
691,Spain,Female,64,2,112786.51,3,1,0,71699.39,1
713,France,Female,19,10,38858.33,2,1,0,37266.68,1
629,France,Female,31,1,184496.6,1,0,1,77367.44,1
430,France,Female,70,0,229983.68,4,0,0,136387.74,1
551,Spain,Female,49,0,10484.5,2,0,0,149417.71,1
507,France,Male,59,1,98895.53,3,0,1,99144.49,1
469,Spain,Female,49,8,249203.74,3,0,1,132549.48,0
408,France,Female,45,4,183167.99,4,0,0,50002.81,1
843,France,Female,65,8,238296.91,4,0,1,173412.6,1
564,Spain,Male,56,7,41020.82,1,0,1,174527.93,1
477,France,Male,57,10,55342.14,2,0,1,70862.31,1
573,Germany,Male,59,5,38702.81,1,1,0,114065.33,1
558,Spain,Female,64,0,75592.26,1,0,0,125265.79,1
719,Spain,Female,57,9,181096.02,3,0,0,99761.71,1
464,Spain,Female,30,4,41236.67,2,1,0,183117.01,1
558,Germany,Male,29,0,131058.51,1,1,0,150546.22,1
363,Spain,Female,25,6,67302.48,3,1,0,137776.99,1
358,France,Male,32,9,207298.94,4,1,0,108817.71,1
389,France,Male,43,10,1648.1,1,1,0,26120.99,1
799,France,Male,29,7,55778.74,4,1,1,30486.06,0
586,Spain,Male,60,7,151310.19,2,1,1,66811.68,1
630,France,Male,68,6,24177.63,1,0,0,50189.23,1
708,Spain,Female,63,1,116578.05,4,0,1,190980.88,1
550,France,Female,44,4,109051.82,4,0,1,87864.38,0
595,Germany,Male,35,3,213130.75,2,1,0,176555.03,1
627,Germany,Female,62,4,156349.3,3,0,0,165435.14,1
584,Germany,Female,53,9,159925.52,3,1,0,164388.35,1
843,Germany,Male,66,8,237951.9,1,0,1,50984.43,1
353,Spain,Male,68,3,245590.09,4,1,1,94991.14,1
503,France,Female,44,7,163348.68,3,0,0,70410.88,1
791,Germany,Female,26,7,130500.36,1,0,0,194378.09,1
378,Spain,Female,72,1,151980.01,4,0,1,176581.42,1
458,Germany,Female,56,5,95610.93,1,0,0,57485.5,1
447,Germany,Male,18,4,246864.15,2,0,0,69568.87,1
564,Spain,Female,24,1,176255.31,1,0,1,110492.76,0
642,Spain,Male,43,9,72751.7,2,0,1,62935.1,1
424,France,Male,24,3,14441.57,4,1,0,166660.69,0
675,France,Female,69,6,11180.48,4,1,1,165653.94,1
495,Germany,Female,24,0,51228.25,4,0,1,147624.68,0
477,Germany,Female,25,8,58228.26,1,0,0,140968.94,1
690,France,Male,33,9,103761.37,4,0,0,113987.29,1
391,France,Male,20,0,53711.5,4,0,0,75951.33,0
705,Spain,Male,62,4,157727.61,2,1,0,169018.31,1
390,France,Male,27,6,52813.68,4,1,0,173178.11,1
771,France,Female,67,7,46969.13,4,0,0,19406.8,1
383,Germany,Male,24,1,117809.25,4,0,0,85737.69,0
366,France,Male,38,3,222167.15,3,0,1,15059.24,1
514,Germany,Female,70,1,117076.37,4,0,0,169500.7,1
502,France,Male,54,3,103462.19,1,1,1,43647.72,1
835,Spain,Male,48,5,144523.73,2,1,0,138034.69,1
727,France,Female,40,5,64303.42,4,1,0,77901.41,1
425,France,Male,74,1,88359.14,1,1,0,165052.44,1
436,France,Male,44,10,53458.81,2,0,0,106840.51,0
466,Germany,Male,73,3,142952.5,2,1,0,71636.37,1
711,Spain,Male,39,3,174346.89,1,0,0,71535.43,1
691,France,Female,56,0,168424.66,1,1,1,72116.18,1
818,Germany,Male,74,1,63704.45,3,1,0,159830.05,1
376,Spain,Female,44,2,194912.05,3,0,0,145111.96,1
662,Germany,Male,71,10,63988.42,4,1,0,70650.68,1
636,Germany,Female,66,4,37577.89,3,0,1,103139.54,1
483,Spain,Female,21,10,87452.19,1,0,1,24469.14,0
568,France,Female,41,7,149436.02,3,0,0,167225.05,1
517,Germany,Male,40,5,35500.45,2,0,0,60531.41,1
447,Germany,Male,65,2,162021.78,1,0,0,178952.78,1
617,France,Male,36,5,215767.0,4,1,0,123391.37,1
586,France,Female,59,6,73285.13,2,1,0,117885.83,1
658,Spain,Male,20,5,112551.65,2,0,1,40916.56,1
804,Spain,Male,44,9,57077.61,2,0,0,23211.72,1
743,Spain,Male,20,5,90315.43,1,0,1,114997.15,1
522,France,Male,45,0,5492.64,1,0,1,98917.93,1
750,Germany,Female,34,2,238442.35,4,1,0,32739.78,1
759,Germany,Female,48,6,103972.55,3,0,1,168761.67,0
818,Spain,Male,27,3,197217.53,3,1,0,89275.62,1
825,France,Male,66,3,35660.86,3,1,1,59486.98,1
539,Germany,Male,39,6,203088.76,3,0,0,159771.7,1
471,Spain,Female,47,8,215036.83,2,1,0,183482.19,1
395,Germany,Male,66,10,178869.28,1,0,0,68132.91,1
413,Germany,Female,38,1,225802.08,3,0,0,157430.48,1
479,France,Female,53,8,41799.28,2,1,1,133978.73,1
659,France,Male,70,2,119120.46,1,0,1,198048.28,1
712,Germany,Male,40,5,155027.38,1,0,1,48758.61,1
542,Spain,Male,55,3,149048.24,1,1,0,192529.01,1
656,France,Female,29,0,215260.23,2,1,0,69901.69,1
530,Germany,Female,42,8,53922.84,3,1,1,88271.32,1
641,France,Male,71,10,43910.96,1,0,0,78176.9,1
720,France,Female,74,5,63344.65,2,1,0,61005.63,1
631,France,Male,37,7,222887.51,1,1,1,141712.29,1
378,Germany,Male,66,1,235256.77,4,1,0,121937.61,1
498,Spain,Female,66,6,142407.53,4,1,1,68081.47,1
616,Spain,Female,59,5,125342.98,2,0,0,35120.37,1
645,Spain,Female,24,1,151346.4,3,1,0,70301.37,1
360,France,Female,46,1,154076.91,3,1,1,82433.95,0
513,Germany,Male,65,3,42576.18,1,0,1,82324.15,1
462,France,Male,46,3,171602.72,3,1,1,77879.31,1
536,Spain,Male,30,2,113087.78,3,1,1,19257.28,0
644,Spain,Female,20,7,129345.49,4,0,1,98166.29,1
581,Germany,Male,19,6,7579.15,2,0,0,168879.54,0
576,France,Female,33,1,191139.16,4,0,1,44269.6,1
659,Spain,Female,47,2,208856.99,2,0,0,37674.9,1
447,Germany,Female,55,9,154855.39,1,0,0,99651.7,1
404,France,Male,23,8,187180.91,4,1,1,80414.57,0
460,France,Female,62,4,130676.5,2,1,1,116643.32,1
501,Spain,Female,24,1,154588.34,3,1,0,189944.12,1
595,Spain,Female,22,2,98642.92,2,1,1,154568.39,0
755,France,Female,73,7,197968.57,3,0,1,140541.05,1
418,France,Female,24,3,117067.73,1,0,0,89028.02,1
661,Spain,Female,51,1,170053.23,3,0,0,64598.37,1
638,France,Female,49,1,155357.34,2,1,1,112650.18,1
599,Spain,Female,66,5,175578.63,4,0,0,178234.27,1
385,France,Female,30,7,196303.97,2,0,0,176581.08,1
588,Spain,Female,47,6,128178.37,4,1,0,94647.84,1
497,Germany,Female,42,3,203266.49,2,0,0,56781.87,1
816,Spain,Female,38,1,124314.31,2,0,0,52815.45,1
576,Spain,Male,38,8,239158.58,1,1,0,16457.8,1
593,Germany,Male,45,3,188167.94,3,1,0,170106.21,1
840,France,Female,65,8,42785.41,2,0,0,60319.23,1
686,Germany,Female,75,4,207396.12,4,1,0,78209.84,1
795,Spain,Female,37,10,137896.92,3,0,0,163751.07,1
714,France,Male,51,10,246115.24,1,1,1,32804.57,1
840,Germany,Male,22,6,179704.76,3,1,1,97634.47,1
831,France,Male,35,4,21097.69,2,1,1,33244.86,0
550,France,Female,56,1,98740.11,4,1,0,93951.23,1
503,Germany,Female,60,5,129318.85,4,0,0,18956.52,1
799,France,Female,74,6,209753.4,3,0,0,108348.34,1
850,Germany,Female,74,10,182336.38,4,0,0,161184.85,1
422,Spain,Male,28,5,92340.02,2,1,0,138496.37,1
550,France,Female,71,2,163358.17,4,0,1,106742.11,1
645,Spain,Male,34,9,144227.73,4,1,0,167464.16,1
366,Spain,Male,65,7,31513.15,4,0,1,53279.72,0
478,France,Female,62,2,58714.67,2,1,1,167851.29,1
566,Germany,Male,39,4,85280.58,1,1,1,62509.06,0
410,France,Male,54,8,48870.85,4,1,0,78872.4,1
776,Spain,Male,37,10,37533.46,1,0,1,34401.74,0
453,Spain,Male,65,4,14549.44,3,0,0,29333.4,1
391,Germany,Female,71,6,218275.64,3,0,0,187101.19,1
374,France,Female,71,10,72235.85,2,0,1,46095.87,1
388,Spain,Male,65,6,72580.15,2,1,1,73326.27,1
640,Spain,Female,65,4,51557.03,2,1,1,110538.82,0
480,Spain,Male,63,1,118849.34,2,1,0,76094.76,1
847,Germany,Female,23,4,128560.49,1,1,0,175325.32,1
578,Spain,Female,51,6,52070.34,2,0,1,181135.81,0
457,Spain,Female,31,6,152142.58,1,0,0,71938.19,1
521,France,Female,65,3,180749.99,4,1,0,27485.26,1
784,France,Female,40,0,93460.02,4,0,0,49930.06,1
827,Spain,Male,37,5,146362.92,3,1,1,100134.65,0
451,Spain,Female,30,2,125575.48,3,1,1,64811.4,1
703,France,Male,64,10,48887.1,1,1,1,96159.73,1
361,Germany,Male,61,4,182502.75,2,0,0,154153.66,1
624,Germany,Female,58,3,200363.26,3,1,1,89921.3,1
450,Germany,Male,49,1,162198.28,1,0,0,47429.52,1
393,Germany,Female,43,6,80974.01,3,1,0,78013.85,1
792,Germany,Male,67,4,231698.12,2,0,0,151166.43,1
654,Germany,Male,70,6,113839.6,1,0,0,90571.8,1
794,Germany,Female,31,8,66469.62,3,1,1,57412.19,1
366,Germany,Female,69,3,102058.66,2,1,1,91208.21,1
679,France,Female,74,4,173018.77,1,0,0,96413.27,1
406,Germany,Female,53,8,211482.95,1,0,1,66311.67,1
660,Germany,Male,25,9,89143.87,1,0,1,199180.17,1
846,Germany,Female,57,10,58156.11,4,1,1,155848.94,1
652,Spain,Male,39,3,156623.28,1,1,1,141566.45,1
361,France,Male,39,4,230303.78,3,0,1,172424.73,1
667,France,Male,33,4,45823.34,1,0,1,136619.65,1
429,France,Male,44,7,200754.85,1,0,1,160286.27,0
565,Germany,Male,73,3,119151.8,1,1,1,88379.87,1
688,Germany,Male,27,3,199878.13,1,1,1,105070.64,0
613,Spain,Female,42,6,126385.29,1,0,1,18929.31,1
828,France,Male,48,10,94331.94,4,0,1,63322.81,1
498,Germany,Male,38,4,174185.25,2,1,0,79922.36,1
430,France,Male,44,5,225156.82,4,1,0,128839.34,1
564,Spain,Female,34,5,80062.93,3,0,1,98200.14,0
834,Spain,Female,50,5,115187.03,2,0,1,125489.27,1
723,Spain,Male,48,9,57350.16,3,0,1,145532.19,1
813,France,Female,67,4,45852.37,1,1,1,18116.55,1
547,Germany,Male,59,4,194472.54,3,0,0,59072.77,1
549,Germany,Female,43,8,50166.03,4,0,0,42471.74,1
374,Spain,Male,38,7,198329.54,4,0,1,45616.47,0
815,Germany,Female,53,3,107304.26,1,1,0,105593.83,1
438,Spain,Female,18,6,248762.18,1,1,1,150595.97,0
617,France,Female,21,7,49335.35,2,1,0,61827.64,1
492,Spain,Male,21,8,23244.5,4,0,1,166645.36,0
408,France,Male,43,4,18858.27,4,1,0,179566.74,1
759,Spain,Male,21,2,208854.5,2,1,0,76601.44,1
838,Germany,Female,66,3,109444.08,4,1,0,139457.74,1
714,Germany,Female,26,9,781.09,2,1,1,32239.37,0
375,Spain,Male,47,5,218692.84,4,1,0,151365.37,1
396,Germany,Female,68,9,219230.25,3,0,1,41354.54,1
637,Germany,Male,62,10,201604.17,3,0,0,140609.0,1
615,Germany,Male,21,4,62079.62,2,0,0,90161.0,1
365,France,Male,22,8,93188.18,2,0,1,186406.7,0
548,Germany,Male,62,10,186231.56,1,0,1,98247.51,1
750,France,Female,40,10,122338.28,4,1,1,15871.54,1
756,Spain,Female,33,2,38456.64,3,1,0,101327.12,0
631,Germany,Female,39,1,60699.57,1,0,1,161144.76,1
818,Germany,Male,54,5,243147.38,4,1,1,132946.02,1
435,Germany,Female,25,6,37753.28,3,0,1,193599.89,1
599,Spain,Male,65,4,181520.19,4,0,0,170221.77,1
740,France,Male,50,0,119504.58,2,1,1,110044.82,0
619,France,Male,72,2,187150.41,3,0,1,49238.91,1
684,Germany,Male,55,2,165278.31,3,1,0,10717.18,1
466,Spain,Male,60,3,109791.8,1,0,1,196295.46,1
356,Spain,Male,33,9,88477.71,4,1,0,188280.74,0
486,Spain,Female,22,5,188589.81,2,1,1,62087.36,1
720,Spain,Female,33,4,80785.3,2,1,1,131261.0,0
525,Spain,Female,24,0,196942.87,4,1,1,148555.52,1
677,France,Female,68,5,169960.77,4,1,1,119822.56,1
847,France,Male,18,8,144417.29,2,1,0,170162.72,1
664,France,Male,26,10,92200.22,4,0,0,24786.68,1
564,Germany,Female,35,0,51270.34,1,0,0,180333.87,1
826,Spain,Female,62,7,177604.95,4,1,0,84483.61,1
431,Germany,Female,75,7,22837.31,1,1,0,101331.1,1
572,Spain,Female,64,2,242635.56,1,0,0,94499.39,1
827,France,Female,20,8,244686.98,4,0,1,110944.38,1
721,Germany,Female,41,10,32555.65,3,0,1,123652.01,0
772,France,Female,45,10,25983.83,3,0,1,144965.25,1
832,Spain,Female,27,7,103179.18,1,0,0,109738.66,1
751,Spain,Male,26,2,240920.82,4,1,1,140106.92,1
792,Spain,Male,30,9,100077.72,1,0,0,74276.51,1
839,France,Male,65,4,90950.53,4,0,0,187969.37,1
452,Spain,Male,52,2,175896.26,4,0,1,22260.89,0
622,France,Female,71,4,44682.81,2,1,1,113652.72,1
363,Germany,Male,40,8,90830.87,3,0,0,26605.27,1
508,Spain,Female,64,3,72826.86,3,0,0,94125.74,1
501,Spain,Male,34,5,150383.66,2,1,0,58940.65,1
832,Spain,Female,63,2,40688.22,2,1,1,188011.66,0
457,Germany,Female,24,2,137175.31,2,0,0,12484.32,1
537,Spain,Male,69,4,214386.65,1,1,0,84328.69,1
650,France,Male,33,7,128542.64,1,0,1,158588.12,1
447,France,Female,70,7,170874.15,1,0,0,45807.67,1
480,Spain,Female,57,2,18812.0,1,1,1,164961.76,1
642,Spain,Female,53,7,112251.39,1,0,0,173347.77,1
520,Germany,Male,37,10,23723.29,3,1,1,144520.57,0
773,Germany,Male,41,7,149865.42,3,1,0,49723.14,1
823,Germany,Female,64,2,70263.59,4,1,1,61687.34,1
532,Spain,Male,22,9,71816.46,3,1,0,41717.6,0
820,Germany,Female,62,9,19191.68,2,0,0,44972.11,1
713,Germany,Male,23,1,77559.47,3,0,1,16933.54,1
388,France,Male,45,9,126669.29,2,0,1,172889.87,1
364,Germany,Male,22,1,146165.03,3,1,0,110415.43,1
725,France,Male,66,8,16666.39,1,0,0,72274.25,1
846,France,Male,56,6,162864.8,3,1,0,65019.63,1
353,Germany,Female,55,5,122218.94,4,0,0,113492.3,1
698,France,Female,19,6,134227.0,1,1,0,72070.12,1
819,Spain,Male,60,7,208199.17,1,0,0,174106.42,1
758,Spain,Female,56,0,85556.61,4,0,0,50081.91,1
746,Germany,Female,71,7,43512.78,3,1,1,177637.34,1
559,Spain,Male,38,2,137952.54,3,0,0,136177.57,1
510,France,Female,57,2,236255.48,4,1,1,191759.55,1
365,Spain,Male,54,5,129467.4,1,1,0,12870.38,1
842,Germany,Female,35,3,207978.04,4,0,0,21228.16,1
775,Germany,Female,71,3,189258.01,2,0,1,105169.97,1
457,France,Female,65,3,129582.7,2,0,0,183351.98,1
731,Germany,Female,63,9,161888.69,3,1,1,148851.04,1
799,Spain,Female,29,8,101670.05,1,1,0,128205.83,1
660,Germany,Female,34,7,132657.17,2,1,0,16004.41,1
576,France,Female,54,2,126821.44,4,1,0,77291.12,1
519,Germany,Male,63,0,177277.59,3,1,0,75712.05,1
383,Spain,Male,55,0,102495.33,3,1,1,112996.28,1
763,France,Male,32,0,24941.78,1,1,1,58987.28,0
600,Spain,Male,24,3,197177.38,2,1,1,60759.59,0
596,France,Female,31,5,171213.25,3,1,0,127963.55,1
618,Germany,Female,67,3,237530.86,4,0,1,189467.83,1
490,France,Female,18,10,107179.04,2,1,0,135434.03,1
623,France,Male,55,10,19551.41,3,1,1,136944.72,1
765,Germany,Male,20,2,30404.75,3,0,0,197380.81,1
445,Spain,Male,54,7,193329.89,2,0,1,39160.85,1
576,Germany,Female,61,7,16939.32,2,1,1,16428.61,1
728,France,Male,48,5,226956.54,1,0,1,151647.65,1
388,Germany,Female,60,8,70412.53,4,0,1,93369.61,1
651,France,Male,30,9,224719.76,1,1,0,91476.44,1
849,Germany,Female,65,0,193376.71,1,1,1,52807.64,1
378,Germany,Male,35,7,217800.26,4,0,1,106303.98,1
795,Spain,Female,34,5,53509.92,4,1,1,94012.75,0
846,France,Male,34,0,148923.37,1,0,1,75635.5,1
826,Spain,Male,28,3,23397.28,2,1,0,94121.58,1
667,France,Female,37,4,50570.19,4,1,0,82928.61,1
594,Germany,Female,27,6,77475.56,1,0,0,188580.31,1
585,France,Male,46,7,185203.15,2,0,1,196247.81,0
534,Spain,Female,65,8,6178.59,3,0,1,169581.18,0
621,Spain,Male,51,5,225779.32,2,0,0,198178.68,1
789,Spain,Female,34,9,17700.88,1,0,0,60486.69,1
585,France,Male,71,8,94122.55,4,1,0,170155.77,1
588,Spain,Female,69,3,20272.41,2,1,0,87259.51,1
726,Spain,Male,59,7,192241.96,2,0,0,151765.92,1
615,Spain,Male,30,2,35328.74,2,0,1,48264.6,1
763,Germany,Male,61,3,221189.23,4,0,1,164271.66,0
758,Germany,Female,64,9,132555.5,4,1,0,25858.24,1
708,France,Male,56,3,237118.2,2,1,1,61405.96,1
689,France,Female,44,5,72590.23,2,0,1,166171.0,0
738,Spain,Female,71,8,113579.04,1,1,0,151960.25,1
414,Germany,Female,70,5,173561.74,4,1,0,105236.88,1
827,Spain,Male,43,0,207978.33,2,0,0,137830.63,1
526,Spain,Female,45,4,105339.27,4,0,0,45259.06,1
352,Germany,Female,30,8,223108.13,4,1,1,136875.09,0
778,Germany,Female,29,4,29496.8,4,1,1,11515.47,1
491,Germany,Male,61,5,177171.18,1,1,1,168311.01,1
725,France,Female,45,2,87049.75,3,1,1,108094.65,0
507,France,Female,19,7,25333.87,4,1,0,189336.91,1
847,Spain,Female,54,9,96666.14,4,0,1,100851.21,1
673,France,Female,74,10,220053.91,2,1,0,92286.58,1
495,Germany,Male,74,3,245133.47,4,0,1,95510.03,0
795,Germany,Male,51,3,98199.96,3,0,1,78348.44,1
642,France,Female,40,10,221604.1,4,1,0,41668.27,1
502,Spain,Female,75,4,127413.6,1,0,0,169991.92,1
781,Spain,Female,69,9,179253.76,2,1,0,83926.23,1
542,France,Female,62,8,11342.86,3,0,1,110530.6,1
786,Spain,Male,46,7,139327.99,1,1,0,13778.51,1
843,Spain,Male,52,6,17540.48,3,0,1,21448.24,1
812,Spain,Male,28,4,67154.49,2,1,1,123464.81,0
422,Germany,Male,65,8,141703.58,4,1,0,177053.34,1
748,Germany,Female,50,8,201790.94,2,0,1,103745.21,0
654,France,Female,68,9,140223.41,2,0,0,41345.17,1
726,Germany,Male,28,9,234047.89,4,0,0,32064.19,1
693,Spain,Male,26,1,202583.13,1,1,1,180959.72,1
801,Germany,Female,31,3,39060.04,3,0,1,143311.19,0
489,France,Female,26,7,97239.62,1,0,1,193577.16,0
536,Germany,Female,56,0,167121.36,4,1,0,25646.24,1
642,Spain,Female,65,4,234601.51,3,1,0,181496.44,1
410,Spain,Female,20,7,246928.97,4,0,0,170670.14,0
834,France,Male,46,1,190796.61,1,0,1,179705.18,1
776,Germany,Male,36,1,143442.33,2,1,0,11094.96,1
729,Germany,Female,53,7,189152.42,3,1,1,150961.66,1
547,Germany,Female,49,9,68309.1,4,1,0,114298.24,0
644,Spain,Male,24,8,70900.76,3,0,0,118904.09,1
789,France,Female,72,6,163587.34,3,0,1,99148.38,1
668,Germany,Male,45,7,217958.89,1,1,1,151108.61,1
651,Spain,Male,61,4,242452.37,2,1,1,199969.47,1
693,Spain,Male,35,0,85333.65,3,1,0,145002.29,1
360,Spain,Male,22,3,199138.41,1,0,1,138829.58,1
411,Germany,Female,40,1,212882.7,3,0,1,134343.17,1
682,Germany,Female,72,2,155793.31,2,0,1,142090.22,1
575,Germany,Male,39,2,86897.97,3,0,1,75001.37,0
502,Germany,Female,43,8,154772.14,2,1,0,70841.75,1
548,Germany,Female,59,9,146112.23,1,1,0,159024.22,1
401,Germany,Female,29,3,151631.38,1,0,1,20086.72,1
609,Germany,Female,57,1,154815.05,2,1,1,154257.07,1
408,Germany,Male,36,2,211764.55,2,1,0,164629.9,1
421,Germany,Female,64,2,42520.38,1,0,1,109103.61,1
497,Spain,Male,18,6,91823.49,2,1,1,182928.14,0
698,Germany,Male,20,7,146500.43,2,0,1,99886.61,0
412,France,Female,44,10,70831.93,4,0,0,43836.47,1
659,Spain,Male,35,5,244538.28,3,0,0,78665.74,1
722,Germany,Female,67,3,65787.56,1,1,0,182114.83,1
592,France,Female,47,5,117407.22,1,0,1,198810.27,1
842,Germany,Male,19,10,219341.26,4,1,1,90152.25,1
715,France,Female,22,0,20015.92,2,1,1,41700.84,1
679,France,Male,46,9,205172.0,2,0,0,64402.56,0
456,France,Male,50,7,142752.09,2,0,0,115126.31,0
575,France,Female,59,0,7950.51,1,0,1,118698.22,1
662,Spain,Female,37,4,225728.22,4,0,1,129711.29,1
567,Spain,Female,47,1,9799.21,3,0,1,168717.14,1
774,France,Male,59,5,128804.45,4,1,1,145130.69,0
590,Germany,Female,22,8,12257.81,1,1,1,59559.64,1
608,France,Male,67,4,17800.02,3,1,0,85058.37,1
725,Spain,Male,38,3,221801.08,2,0,0,169565.15,1
611,Germany,Female,75,1,191456.39,4,0,0,130342.71,1
354,Spain,Female,32,2,49235.29,4,1,0,41619.43,1
610,Spain,Female,37,5,155116.99,1,0,1,71852.37,1
403,Germany,Male,25,7,198669.89,4,1,0,160307.27,1
396,France,Female,66,7,222397.66,3,1,0,42697.88,1
564,France,Male,48,4,117076.73,4,1,1,141299.62,1
526,France,Female,29,4,224374.97,1,0,0,117071.94,1
358,France,Female,38,9,126962.52,4,0,1,38020.23,0
448,Germany,Male,47,2,172057.01,3,1,0,140887.0,1
369,Germany,Male,44,6,244757.34,3,0,1,37046.3,1
727,Germany,Female,61,5,58987.95,1,0,1,85702.76,1
590,Spain,Female,43,0,42130.32,2,0,1,68626.39,0
410,Germany,Female,50,3,85504.71,1,1,0,141101.89,1
728,France,Female,43,5,41099.76,2,1,0,158648.85,1
839,Spain,Female,43,10,71040.7,3,1,1,41980.15,0
768,France,Male,53,5,185746.33,4,1,0,164279.38,1
527,France,Male,57,10,119381.01,4,1,1,11370.67,1
687,Germany,Male,18,2,93760.32,3,0,1,110711.12,0
411,Germany,Male,32,5,92181.0,1,1,1,108189.89,1
494,France,Female,67,9,48632.49,4,0,1,128526.07,0
565,France,Male,18,5,111852.86,1,1,1,55543.1,1
352,Spain,Male,28,8,156158.89,4,0,1,11872.8,0
